,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49
sensor_31,0.17211854826484918,0.14343698946131503,0.14894948342224448,-0.035686866808540725,0.03475516032130345,-0.021990718047852756,0.024983919669818628,-0.0007331368517343194,0.0325568688568651,-0.05921401443341252,-0.040603332480710075,0.07064948218853769,-0.1368296025920452,-0.28318857401057107,-0.2950930225764336,-0.18203090134396324,-0.18062165367910937,-0.2550574469989637,-0.2582290255586422,-0.25504159750452254,-0.054426020122596265,-0.005042465266113583,-0.24464125348730456,-0.04943256763045814,-0.04827502423356949,-0.011267495113912084,0.05406107449096102,-0.3212021738724814,0.4066893019132738,1.0,-0.16347060166745134,-0.057319304928004744,-0.020805911023201094,-0.171604391296982,0.10099804113251946,0.08108759211747896,0.03815619111913093,0.08234276017446196,0.060625766120706685,0.052052163104184125,0.07148416603074294,0.04691737647594358,0.08273690748016115,0.016642540327927797,-0.018303863298636116,0.01880552531021236,-0.0035888383049813496,0.06522822717381452
sensor_32,-0.6370075383525173,-0.5137236803653813,-0.5307726450751218,0.024031806167977097,-0.03494237529060031,-0.06329731862560951,-0.16331938358598938,-0.12473469699853292,-0.3092565361515966,0.00799407567658237,-0.0541534917245443,-0.009399967280738542,0.01547716786510278,0.3329034318722799,0.32300202686231433,0.14890599248807343,0.14440342000215775,0.4302368677027171,0.42910926034331964,0.42798410681036564,0.1256830933187332,-0.0809996435114994,0.41471324641264945,0.15077503020249905,0.1489181046311714,0.0002752030582826353,-0.48113597059666136,0.4309443432833992,-0.20163078881983762,-0.16347060166745134,1.0,0.5282400726544727,-0.41819260061459224,-0.08358383120688515,0.029279784946880716,-0.2763647092579228,-0.0885615511821989,-0.17766202033235387,-0.17380704380037218,-0.21176520094330684,-0.22520736562405727,-0.2173876908301964,-0.29075949462074047,-0.33044150438715136,-0.2365416879700041,-0.11881781772342992,-0.3232207293207959,-0.3114396515664997
sensor_33,-0.38181880903659804,-0.36144871018109803,-0.33599497128148254,0.0043808064938542935,0.004161897972465828,-0.1539364220406552,-0.24121740770159597,-0.14617120804487838,-0.348188156216796,0.025407880948722955,-0.01671465136979207,0.023918582313403325,0.0007496691539867153,-0.05109530095027715,-0.0683265037102348,-0.07748970892998695,-0.07901690738086359,0.058464997711039884,0.058332291162545936,0.05955612388209037,-0.3080078615739437,-0.45257469454896954,0.05581921957040575,-0.2977403034869738,-0.2958445780238637,0.15877367341844575,0.1154459873416671,0.3124446237231286,-0.14205672057711824,-0.057319304928004744,0.5282400726544727,1.0,-0.24251285331760228,-0.1500568905064148,0.024130153200674728,-0.008955321479449321,-0.03253685698738161,-0.1540293780390668,-0.09307014916487047,-0.0827637968877817,-0.1410272575609176,-0.106144099910466,-0.1714223221835078,-0.214691213882591,-0.11287140409208206,-0.06880401943206162,-0.1541372052820963,-0.19315058511201713
sensor_34,0.13478089894900816,0.10171237988728088,0.09348106319325639,-0.3206432978520374,-0.2511759036337869,-0.2293436328533779,-0.1485630862518961,-0.17324373161532042,0.06255126031835885,-0.23768657741435714,-0.16616598543694266,-0.21878286859195945,-0.16661762315763734,-0.07211833725538652,-0.016345107764190545,0.04007390385130823,0.04078133617010073,-0.0062661336850740245,-0.0028798182702464,-0.006097613087360204,-0.019096559113530927,-0.009194226526585626,-0.013528729430147208,-0.01643759117282974,-0.020752162809359605,0.017584191160145923,0.19224679968198663,-0.022982237577126096,0.01875035702940526,-0.020805911023201094,-0.41819260061459224,-0.24251285331760228,1.0,0.4768591062699538,-0.6200809084241321,0.03813746718035913,-0.2387361578236128,-0.05973037137910856,-0.11318607784470303,-0.10488988101421681,0.027848176048346045,0.032960134552744054,0.10053763334016486,0.26985810214223627,0.16355991924596563,-0.09700216083007102,0.291103289632129,0.38848780452159803
sensor_35,0.07608104969522915,0.16259265045329416,0.06702546949800375,0.016787210020426,0.01556105908877123,0.09242211231307026,0.18300238621540646,0.08242701180583835,0.24863388696933628,0.05125905419398386,0.02219123657575533,-0.0241631914158431,0.04477773311989552,0.2580609950131467,0.2977340466574136,0.18436380176898196,0.1844588773375795,0.49112878214615685,0.49761599187605776,0.4830176792102109,-0.10807205274425086,0.11088734889895228,0.4563724459592577,-0.09661139811360171,-0.08520941908472052,-0.051900156383114564,-0.18824617259888943,-0.14521111548514104,0.022983689338517365,-0.171604391296982,-0.08358383120688515,-0.1500568905064148,0.4768591062699538,1.0,-0.03482911263597456,0.11542504777530295,-0.02409678494327293,0.06820534789960765,0.07955010195067004,0.08907400524183894,0.1339367182443244,0.1357947292671779,0.14840334071224812,0.12033271575086343,0.1254894319718955,0.03925617422631688,0.08890297658745258,0.2376300833528591
sensor_36,0.31814335957052675,0.43714760120557267,0.3783468759389166,0.4932142648248968,0.5450109374502164,0.5024022042511731,0.47666077987043953,0.40406781280512205,0.40619334073482827,0.48627624636468636,0.41835903966453447,0.41437078454437953,0.19718760996779972,-0.24642531480468644,-0.2991636046660286,-0.2395160512360123,-0.23560902039852386,-0.03059711856963832,-0.031912028649610666,-0.03139642058666935,-0.10454108294158435,0.18766179280749362,-0.024916031776941704,-0.1184715228066985,-0.10944808752379034,0.10654332914651478,-0.038390257989767265,-0.24142621608602213,0.2635978844724974,0.10099804113251946,0.029279784946880716,0.024130153200674728,-0.6200809084241321,-0.03482911263597456,1.0,0.20667765828731072,0.4602879341005672,0.2207626964993956,0.29621034972843946,0.3622986723531567,0.14649292436035669,0.13386868547911837,0.0718318636650121,-0.021321691334200088,0.06300975986258255,0.31248057322672285,-0.026123581266622096,-0.14097748683612013
sensor_37,0.38566806296638284,0.29752921068728727,0.36988181428320355,0.1892609858636522,0.20815497778761816,0.0860512600826444,0.06393350403480774,0.1625276244243758,0.056104631172122124,0.17455328253993257,0.16629686928096443,0.15796544142317998,0.06793467708752558,-0.28605352284375785,-0.2868767393762146,-0.13370505600892874,-0.1288456206424593,-0.15224556340314072,-0.15857842701360644,-0.1508556326167515,-0.1457890947407987,-0.06692984274708322,-0.153991790154948,-0.18881136560758563,-0.17301550709397456,0.14639626093277097,0.29385426639153867,-0.07163744311652942,0.10684590218048175,0.08108759211747896,-0.2763647092579228,-0.008955321479449321,0.03813746718035913,0.11542504777530295,0.20667765828731072,1.0,0.20412827005123566,0.09929161568233426,0.16747860574821274,0.2790962597296732,0.17403719038364657,0.15662460260193012,0.20055184208804347,0.1390923102594674,0.12116731066355411,0.16596002965302822,0.18682787899524336,0.16484967294208638
sensor_38,0.4605238759523034,0.46746305076149675,0.428960020988441,0.537240062328731,0.5277361665187171,0.5295298150397686,0.4609960710616672,0.3997459388331334,0.39231758178168985,0.5331812871733018,0.5025439096957485,0.4898974912059014,0.29973519986156216,-0.13413893783538225,-0.1369736924781171,-0.07369723600876862,-0.07012065559730914,-0.12100328643294421,-0.12007750007628706,-0.12049424206094807,-0.10950930505537827,0.13579907747546444,-0.11362158937785662,-0.12073761056468972,-0.11855579027009035,0.12171446403785514,0.04114911842855964,-0.18776070450741938,0.18899808499254003,0.03815619111913093,-0.0885615511821989,-0.03253685698738161,-0.2387361578236128,-0.02409678494327293,0.4602879341005672,0.20412827005123566,1.0,0.5002158215186527,0.5356435121010302,0.7470385621645407,0.393230111147779,0.39537847117976255,0.41839803142194243,0.17236795098655017,0.1634158596681011,0.6080655450557528,0.3128413078296501,0.1942252224837828
sensor_39,0.3669825153312927,0.25525049265344174,0.2626429246649268,0.17375631161812435,0.15601912290931674,0.2288788163961661,0.28457821991276433,0.24158037200370366,0.2502319526563577,0.11708667900943678,0.10628916220385627,0.09624971474021628,0.03894690171041895,-0.059130002044828586,-0.04858945064413185,-0.02963518652747093,-0.02733426935817749,-0.034891105181686206,-0.03342681983421591,-0.0360930801831966,-0.05357073492765146,0.11842428671405154,-0.03380876037625584,-0.039740284527334295,-0.03906608894186291,-0.001329728482203172,0.03982824068907193,-0.15436382047652816,0.14845090958578508,0.08234276017446196,-0.17766202033235387,-0.1540293780390668,-0.05973037137910856,0.06820534789960765,0.2207626964993956,0.09929161568233426,0.5002158215186527,1.0,0.7172336031874875,0.7590877306455831,0.8699268067173513,0.7323686476241456,0.5907917002169676,0.24369447116485593,0.31184587929861957,0.3329461840671748,0.10390903005087754,0.19993512596160745
sensor_40,0.48804988250664977,0.42841776684629684,0.3917919569572116,0.4247366948279237,0.39707274388225533,0.4409359454116777,0.4396786742893833,0.36769752059107697,0.37891338679403097,0.4138458814601819,0.3859683417142062,0.37954593038029516,0.29674485511361187,-0.09691993405274599,-0.09021459089681942,-0.04536446105888346,-0.04276049758278526,-0.12588776981461858,-0.1247619762245511,-0.12591896862452387,-0.09522410593238168,0.15487281992063107,-0.11784878350622795,-0.0996037712388935,-0.09453437817819574,0.06192770976264918,-0.007574068701989367,-0.19817574898466364,0.18888737644511827,0.060625766120706685,-0.17380704380037218,-0.09307014916487047,-0.11318607784470303,0.07955010195067004,0.29621034972843946,0.16747860574821274,0.5356435121010302,0.7172336031874875,1.0,0.730976974697087,0.6998563987881115,0.8546206517754266,0.6357128416538098,0.2701065628687981,0.40070388273488566,0.39540076551534703,0.2792676201222843,0.2711253229441501
sensor_41,0.5130770413199529,0.4226552551719598,0.42990513581118606,0.34827789019617567,0.3412365829328829,0.39188380082436436,0.39864835692150885,0.3640571744478609,0.3505017015980852,0.3452963603152484,0.293404830929414,0.29149880334974515,0.16570954962313525,-0.17313928020107627,-0.16836001442058704,-0.09939987514312959,-0.09598631930087799,-0.12767873644014283,-0.12563901153489013,-0.12713210252482463,-0.07695721747164026,0.13882087088402126,-0.12171350611994729,-0.08772159662886386,-0.08141798126590988,0.09251767070704814,0.083952308412978,-0.17438465350567342,0.17709478609967344,0.052052163104184125,-0.21176520094330684,-0.0827637968877817,-0.10488988101421681,0.08907400524183894,0.3622986723531567,0.2790962597296732,0.7470385621645407,0.7590877306455831,0.730976974697087,1.0,0.8090466865918631,0.731724603790019,0.6330967477449482,0.2693667385791016,0.3362071512027206,0.5459048395073608,0.2752783252539248,0.29228311862173584
sensor_42,0.3784498599208792,0.23918021087938762,0.2736760758281491,0.0919392264869932,0.08461687459023201,0.1729625052768407,0.24456266865492995,0.2176819141002343,0.2246391853226638,0.07399162555792471,0.03382305524169009,0.03526521601925043,0.0027394704051445767,-0.08590644985841452,-0.07625518450228766,-0.041472927437418185,-0.03866831142976914,-0.05854439298374223,-0.0561337406375184,-0.05926542896255545,-0.04414080352758908,0.10980408652570975,-0.05893170467183284,-0.02168876116898908,-0.01950916540854551,0.006509439914444945,0.06737835607992364,-0.1311412135889788,0.13691170625926016,0.07148416603074294,-0.22520736562405727,-0.1410272575609176,0.027848176048346045,0.1339367182443244,0.14649292436035669,0.17403719038364657,0.393230111147779,0.8699268067173513,0.6998563987881115,0.8090466865918631,1.0,0.8379639398470904,0.6232077234404492,0.3586751404161537,0.4502398736009137,0.3743591675094072,0.13049288295014963,0.23623201168603744
sensor_43,0.3664598609448462,0.24194446459671412,0.25141617251248344,0.10969465451189003,0.08988357417058254,0.1786223239249635,0.24907393077984602,0.2178726379519783,0.216605545986802,0.10893026966327758,0.06450174382064003,0.0677249427849594,0.057347190936097046,-0.0916859670285546,-0.0879502099981357,-0.05107696126442176,-0.048508041083994556,-0.08156794728764769,-0.08046411996706908,-0.08238671134522824,-0.054638821115526086,0.09187814263302954,-0.07876866609987801,-0.053522831048289594,-0.048439639830736084,0.022668770337682546,0.066612951522033,-0.12263787812001617,0.11838679152116807,0.04691737647594358,-0.2173876908301964,-0.106144099910466,0.032960134552744054,0.1357947292671779,0.13386868547911837,0.15662460260193012,0.39537847117976255,0.7323686476241456,0.8546206517754266,0.731724603790019,0.8379639398470904,1.0,0.6705535820277307,0.43668984508507086,0.6317327248917043,0.38692048804646534,0.14819664916980377,0.2497292666573856
sensor_44,0.5186661353285316,0.3751781338252704,0.3725376516730749,0.1740627577300233,0.1487570264060995,0.24843504324260024,0.24781560172483214,0.19766462573338162,0.22199825510721385,0.1449008500262956,0.1330711944901005,0.11224087976122904,0.08365707140342117,-0.06527870680748526,-0.04186750117217929,-0.010334440608331634,-0.008212950469524938,-0.09991221318819239,-0.09864442103180199,-0.10075419863316956,-0.06063694021845892,0.11450911434205165,-0.09540980974536975,-0.06699766861296398,-0.06344996363481684,0.017492176565895634,0.09226146463913273,-0.15580486113940833,0.13843974073060097,0.08273690748016115,-0.29075949462074047,-0.1714223221835078,0.10053763334016486,0.14840334071224812,0.0718318636650121,0.20055184208804347,0.41839803142194243,0.5907917002169676,0.6357128416538098,0.6330967477449482,0.6232077234404492,0.6705535820277307,1.0,0.3859597833646954,0.2995721726430397,0.48194420391827575,0.3660848145658586,0.6172931111481038
sensor_45,0.41323926622880824,0.3680254971102522,0.34120801705782994,0.07383065571621607,0.06843980882292314,0.20817699248789015,0.2573290278858971,0.22282781342791783,0.26797821490439755,0.09530985165990558,0.11279667348835151,0.09815511670662533,0.08751664346961056,-0.1315738897657773,-0.1160976657917827,-0.045450466834805546,-0.04070107232344955,-0.17009243917750655,-0.1683154469500879,-0.16780092381810696,-0.04373989593469796,0.12375855726778527,-0.16447029868556512,-0.04934647551146541,-0.04887124774994691,0.048427070986662046,0.12699325292610844,-0.14058860932552592,0.14517147126663366,0.016642540327927797,-0.33044150438715136,-0.214691213882591,0.26985810214223627,0.12033271575086343,-0.021321691334200088,0.1390923102594674,0.17236795098655017,0.24369447116485593,0.2701065628687981,0.2693667385791016,0.3586751404161537,0.43668984508507086,0.3859597833646954,1.0,0.7640728054670182,0.26102227797334815,0.356703332203368,0.3874315402075072
sensor_46,0.2836365339736879,0.24895055280852854,0.22118463685381232,0.041168230332989074,0.04069244499816029,0.15974948884801599,0.24544261358955455,0.2346830839709102,0.2404479271145497,0.08765477849556884,0.06431745588273874,0.06430456140722074,0.06116845906441786,-0.1346729136226808,-0.14051702312249248,-0.08657438468408574,-0.08157766624315285,-0.12294975039593557,-0.12096520715192292,-0.120528419143569,-0.04666327506297481,0.08620759432422546,-0.11777001855792751,-0.050870114131253905,-0.047663604492310684,0.054020350160682656,0.09169243889230981,-0.0978373774658215,0.11157949050405062,-0.018303863298636116,-0.2365416879700041,-0.11287140409208206,0.16355991924596563,0.1254894319718955,0.06300975986258255,0.12116731066355411,0.1634158596681011,0.31184587929861957,0.40070388273488566,0.3362071512027206,0.4502398736009137,0.6317327248917043,0.2995721726430397,0.7640728054670182,1.0,0.23206358920083567,0.14999607916117297,0.17435212880471826
sensor_47,0.3383933489882969,0.31806852958422205,0.27361985627129415,0.1966178872713235,0.2565901587330585,0.26342990065494737,0.2503955457010208,0.22370450242132298,0.23528104471369024,0.25025088821070446,0.19886177386068116,0.18351689145593464,0.09998155102456113,-0.14460608780311057,-0.1467917312984107,-0.09453926247334658,-0.09115770892155868,-0.09439328095679049,-0.09078050375249011,-0.09229758418719404,-0.0675571814733728,0.08766681971601624,-0.08918323690151496,-0.07218743384722127,-0.06689030889586817,0.07862585485306196,0.07218076294315812,-0.12534025072410385,0.11894459154202554,0.01880552531021236,-0.11881781772342992,-0.06880401943206162,-0.09700216083007102,0.03925617422631688,0.31248057322672285,0.16596002965302822,0.6080655450557528,0.3329461840671748,0.39540076551534703,0.5459048395073608,0.3743591675094072,0.38692048804646534,0.48194420391827575,0.26102227797334815,0.23206358920083567,1.0,0.2508055905295073,0.27681248890045956
sensor_48,0.5719075613666749,0.561508944931721,0.524968021832385,0.4608005579864522,0.42626388873494253,0.4449653590776576,0.3687923621841612,0.26917503921019864,0.36320241929529296,0.49340970967952363,0.5331633947990756,0.5213570616013246,0.3680236451952442,-0.20026377004076804,-0.154520302803738,-0.05107265576625233,-0.04562031062188235,-0.30456859116782353,-0.3019081118563891,-0.29964540860904787,-0.08018805764462401,0.14693589177606564,-0.28850846690010545,-0.09378276718390906,-0.09466770400471147,0.08918552251252446,0.1266926324701629,-0.17257390604401374,0.16896273643711535,-0.0035888383049813496,-0.3232207293207959,-0.1541372052820963,0.291103289632129,0.08890297658745258,-0.026123581266622096,0.18682787899524336,0.3128413078296501,0.10390903005087754,0.2792676201222843,0.2752783252539248,0.13049288295014963,0.14819664916980377,0.3660848145658586,0.356703332203368,0.14999607916117297,0.2508055905295073,1.0,0.6442703993122395
sensor_49,0.46847897159555824,0.4321959168637482,0.4027582167064805,0.16943058678684678,0.15654771423873723,0.24384272503919208,0.18372079495837065,0.09226601692329614,0.2500629747720693,0.18191540964466,0.22611875352682267,0.17859095736741895,0.10600329682574618,-0.045941026053853466,-0.004580415448110248,-0.008572087234077591,-0.007068392190534856,-0.09121828451371189,-0.08817421077212244,-0.09248602773047235,-0.06441083139073418,0.12371629226428676,-0.08768584666689361,-0.07730390139095757,-0.07679747936607087,0.004260960123929229,0.0652081637025198,-0.17008453676137486,0.14305980989869307,0.06522822717381452,-0.3114396515664997,-0.19315058511201713,0.38848780452159803,0.2376300833528591,-0.14097748683612013,0.16484967294208638,0.1942252224837828,0.19993512596160745,0.2711253229441501,0.29228311862173584,0.23623201168603744,0.2497292666573856,0.6172931111481038,0.3874315402075072,0.17435212880471826,0.27681248890045956,0.6442703993122395,1.0
