,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49
sensor_32,-0.6621881054402089,-0.5140595594794329,-0.5697652805842232,0.07146824603580991,0.04822041287656195,-0.022662836877633555,-0.1818426361354659,0.05706532680674725,-0.3402849520538797,0.11788848331630024,0.06967004744469561,0.10588588995026303,0.11165799297025342,0.39613930641919043,0.3629940653007314,0.30937710570091065,0.33429519032858124,0.49016214389051593,0.4405318718284491,0.46515029898547716,0.42198218001736365,0.19460529728672485,0.4908236290077952,0.41767362744637826,0.3836571050870167,0.3090047938480711,-0.320851607384576,0.5779643718434219,-0.24873929900690692,-0.1578303259106145,1.0,0.7625038318360062,-0.40308199302222025,-0.18624230680695025,0.06370968920197903,-0.18458905884075216,-0.026623524131908112,-0.1497600749296127,-0.08302031749587889,-0.13033487892517517,-0.1998395041105422,-0.20878652825252086,-0.34409505179784694,-0.37471133349752755,-0.22216745216580722,-0.12449362282979201,-0.23030517822401408,-0.309736750682179
sensor_33,-0.3266862128640666,-0.267790577201761,-0.237059123000963,0.19542090912678783,0.1972013782632846,0.03212617405653793,-0.12616276025488876,0.166008162262258,-0.3004622170221069,0.23914825101002346,0.2209485568814061,0.26998376604813046,0.2142799940700941,0.20069664539985846,0.098576914855937,0.1235731639044709,0.12970710197037738,0.1981922766022696,0.11779291241159046,0.15112639539200365,0.36606688518192076,0.21012192506056568,0.1881928254243168,0.30815834307094436,0.3062898908871817,0.5728821275739453,0.0699016501482236,0.6496636044055707,-0.07791157197231728,0.014519392259451388,0.7625038318360062,1.0,-0.28660971371631067,-0.25884047081585776,0.15992417618145258,0.1855274614760338,0.21440894272559027,0.040748643507699515,0.13242890283674222,0.14055871730754455,0.009356702472323512,-0.005505038893376169,-0.14441359764888517,-0.14676300863667346,-0.04338995283930128,0.009278776595393938,0.02797133479278688,-0.15270059606021993
sensor_34,0.23790934812741654,0.24739170047179285,0.19102972428516,-0.2266661908424679,-0.1269502731192382,-0.1304221068466688,-0.11846941823202604,-0.19454526544366177,0.1463141524692691,-0.1309325299039197,-0.06242670872155266,-0.130723473475661,-0.0632456624566946,-0.13598636458191565,-0.05507822175995003,-0.02354947556150767,-0.03527498394711246,-0.1479353977801052,-0.15139995252928543,-0.16577980319201416,0.03597420607222085,0.052479582176506445,-0.15869126808829298,0.02983870285317744,0.003783036594692954,0.047971560184272226,0.06276725369815503,-0.021707063835161636,0.10209262684337744,-0.028385722164848883,-0.40308199302222025,-0.28660971371631067,1.0,0.4837094419591595,-0.5906806454887106,-0.07739031531464417,-0.1290437479154054,-0.021363917343810646,-0.009898814917945834,-0.0319614715703582,0.09428174898855861,0.1575196224130211,0.25920201183485203,0.5906269201109777,0.38991967504868363,0.0741082289657791,0.4580122578730521,0.598718828457245
sensor_35,0.1963976553057673,0.35187280631098544,0.19685071598761136,0.2515591120868658,0.18857932469296157,0.29039496988018326,0.32499190017357205,-0.021201004580601073,0.4010566635127605,0.2647595098899062,0.2432907763834913,0.21456687029795102,0.3300949346130238,0.17899672006875547,0.34353504204004154,0.23963106467702244,0.23164578373809136,0.46752600522684534,0.5024840067647174,0.47857456205447635,-0.14930228959548078,0.06007523347392763,0.482844279399762,-0.18805036045860235,-0.22948495319317894,-0.07821980376734017,-0.4982222349970133,-0.34075595335378384,0.14030753993078643,-0.14674994399489535,-0.18624230680695025,-0.25884047081585776,0.4837094419591595,1.0,-0.09946699199364277,-0.11934795869913142,0.05443385647048917,0.07339056200791054,0.2010416379665912,0.08200446866148366,0.10043495725512586,0.15654218412072518,0.2212766783033275,0.29147103732467367,0.21032861743214423,0.07005094780899121,0.2848089718200046,0.384267083756289
sensor_36,0.3365620195124362,0.44126749808172305,0.4235551191806695,0.5843284420767089,0.6239643787773592,0.577931629578913,0.5511126417174864,0.2707758471935333,0.45596548634159595,0.5683900716411973,0.5080539692293704,0.5122408536446712,0.26933593764137037,-0.029715831859108317,-0.3063396121475662,-0.32251671160080175,-0.2959017683729268,-0.08854154063104061,-0.08936437188968158,-0.08731855282665762,-0.04259103803332586,0.2716499083425302,-0.05925748397143611,-0.057505513779513726,0.08852180639879695,0.22622672905331898,-0.012746231409304561,-0.10653205903361584,0.45361462088217497,0.24727427024234871,0.06370968920197903,0.15992417618145258,-0.5906806454887106,-0.09946699199364277,1.0,0.21889545452496087,0.5608045816132899,0.2739186685971568,0.39172135436661526,0.37406543970876127,0.12542835949208803,0.10670401655558763,0.072059029267615,-0.15475025019528615,-0.05685099941562927,0.3418186072789067,0.07021061251951437,-0.1446453234305659
sensor_37,0.5222890337297356,0.3347690155736612,0.48015554173190395,0.27994045115845195,0.29494621956938893,0.08925833997166426,0.08146116346596252,0.37641845794349554,-0.03650771495775481,0.22885776293837853,0.27843678198456934,0.3380290061011917,0.250277987323752,-0.2920102994129664,-0.45920800771463527,-0.40978929383413154,-0.44723964493038815,-0.38807802321313906,-0.37223219138625363,-0.3543061494324168,-0.19145256619220194,-0.13840164649435746,-0.3442963915474086,-0.2225549600873067,-0.008971327341791083,0.2407694248290258,0.6327276388281584,0.08207232761319,0.3053967554242638,0.4582733495070431,-0.18458905884075216,0.1855274614760338,-0.07739031531464417,-0.11934795869913142,0.21889545452496087,1.0,0.24531172504146387,0.19626411466601,0.2426946238665039,0.303949298911153,0.20538361942374656,0.179398670833906,0.2125995243703449,0.03860787867302044,0.0034930511525037627,0.0029105515763031514,0.22184224751772988,0.05129398790858674
sensor_38,0.5860347455566483,0.5395572142693605,0.5652487218124054,0.6310487090472958,0.6548041136922179,0.6431436758617157,0.5538930638143763,0.3569714920073998,0.45176441956129454,0.6833360229318062,0.6371193276712577,0.5939805249238831,0.45475529096956474,-0.06966312899795142,-0.018924258894767752,-0.00595252712309259,0.04540156813868144,-0.05904342262924307,-0.13379194020909796,-0.14388844945240645,0.21014632360233382,0.4310164377978442,-0.10676532624743947,0.15221588666947664,0.05826265420788046,0.43551673470049834,0.07536175440440113,0.03299411448426321,0.24465517899104694,-0.08522755464563314,-0.026623524131908112,0.21440894272559027,-0.1290437479154054,0.05443385647048917,0.5608045816132899,0.24531172504146387,1.0,0.7617961419237083,0.8636111914086431,0.8536984301675449,0.6175839620805781,0.5754232974423091,0.6355771093850484,0.4065939178462984,0.3492944087656292,0.7465624609516189,0.6149890627991343,0.4371230727934477
sensor_39,0.43118205184559866,0.24661763045369517,0.3062150202787368,0.20962227087691326,0.17833430521665167,0.212983853879626,0.23143374150131674,0.2255325204378272,0.11890827792681162,0.21078584904634476,0.16212216085006853,0.15342019194134437,0.12845459168790074,-0.3043009697814909,-0.03584560589069316,-0.031001663843617723,-0.005169449039205184,-0.035372299777058025,-0.1179657016864824,-0.12433852330025234,0.21706639529733623,0.24993898026303532,-0.10981157612908653,0.1691037866217969,-0.059224440056697004,0.23374593547765268,0.07700639176513258,-0.06381249380747993,0.04012109577529608,-0.14727265109826065,-0.1497600749296127,0.040748643507699515,-0.021363917343810646,0.07339056200791054,0.2739186685971568,0.19626411466601,0.7617961419237083,1.0,0.8703916144025858,0.9347751916658426,0.950503613334541,0.8822620103674842,0.8626025687164395,0.5570578375304421,0.5152495841094229,0.7405831367450322,0.3737821947939818,0.4581313417739191
sensor_40,0.5527067075481721,0.49117661349549496,0.4967773033614447,0.5482837475106958,0.5207758458213104,0.5333824762081871,0.4931332093310663,0.3317701583976677,0.3777123706993828,0.5624423846806914,0.5272780741580851,0.5290245721665108,0.5014234340897283,-0.05082154968037137,0.05811112222378591,0.06332222701165026,0.08635317216435617,-0.030401986877588237,-0.10568866219076357,-0.11373953886030133,0.2055292358295927,0.4023023982381084,-0.07387347997946618,0.15736797104313177,0.038805941623989065,0.39884978528505405,-0.03863593056640738,-0.0448984317872357,0.2786567915089989,0.018518114255463555,-0.08302031749587889,0.13242890283674222,-0.009898814917945834,0.2010416379665912,0.39172135436661526,0.2426946238665039,0.8636111914086431,0.8703916144025858,1.0,0.9255312598833914,0.8085919400487095,0.8198488782619837,0.8009071856925202,0.5476826971669684,0.5206813591077774,0.6604662815146416,0.5688652968214074,0.4943250410480443
sensor_41,0.534530513122809,0.38032325843361575,0.4380256405077122,0.37520874032494694,0.3603581986585113,0.34671589591978347,0.32487911492424554,0.2997223614445547,0.2041162788170007,0.384021951594815,0.3456258425184489,0.3367371207953886,0.27832166539967473,-0.2659467735797786,-0.06553355655610105,-0.048612866583233896,-0.021481025518580846,-0.09564256113535811,-0.18221908379598104,-0.191780145831432,0.20826891492841257,0.3021983215707416,-0.158837413637064,0.14263152086770517,-0.034131033314657416,0.3567128555671174,0.13459323530295186,-0.024752719934522712,0.14419095128700957,-0.060220591027492484,-0.13033487892517517,0.14055871730754455,-0.0319614715703582,0.08200446866148366,0.37406543970876127,0.303949298911153,0.8536984301675449,0.9347751916658426,0.9255312598833914,1.0,0.8923342084769176,0.8489667644228218,0.8515031690453811,0.5436580727966659,0.49640255284697216,0.7469024832725919,0.4963436205601851,0.4849531006304079
sensor_42,0.384838385770166,0.18059078170359233,0.23747847999076274,0.06772703784511348,0.031082931688392476,0.06626168198516841,0.12001728632335436,0.20300879860691037,0.025779366691166847,0.05753254877328138,0.02190127860120186,0.027730018286422183,0.04260667753256749,-0.356296247880082,-0.06848039113467098,-0.05767459336837054,-0.047942670018812264,-0.07469219632881031,-0.15773242554634118,-0.16452306036465966,0.20718591686218954,0.18439540657000417,-0.15327561379995275,0.16459240420360896,-0.06262738437944629,0.20341869066537832,0.10324370996945516,-0.06486469992610829,0.016450486991130154,-0.10998157077273345,-0.1998395041105422,0.009356702472323512,0.09428174898855861,0.10043495725512586,0.12542835949208803,0.20538361942374656,0.6175839620805781,0.950503613334541,0.8085919400487095,0.8923342084769176,1.0,0.9484649143856184,0.8693751413376154,0.647483410935096,0.6165797254131223,0.6510174643981432,0.310277679020037,0.45830514815776807
sensor_43,0.39798827633645467,0.2472027552100567,0.27129102417855117,0.12687436604503788,0.09318374797074248,0.1361950780342043,0.19345353190919845,0.24474657500798477,0.11516858003018632,0.11738000467452007,0.09076039182158492,0.10426462462191657,0.11955558321671421,-0.258125845197242,-0.057406368265450404,-0.05147145985553121,-0.04758346305462901,-0.09619090943917905,-0.1706249974404704,-0.17731383368302436,0.16726590273947572,0.1884772461389685,-0.1586433420906173,0.14503704613434837,-0.02415236691602512,0.2082339076738012,0.05737833552661307,-0.07131856171487955,0.11255788622931658,-0.02157300625272445,-0.20878652825252086,-0.005505038893376169,0.1575196224130211,0.15654218412072518,0.10670401655558763,0.179398670833906,0.5754232974423091,0.8822620103674842,0.8198488782619837,0.8489667644228218,0.9484649143856184,1.0,0.8248233451586854,0.7352615142286186,0.7515477816725112,0.5578458465189028,0.3252382948086797,0.4392884422235989
sensor_44,0.5635135992640725,0.37365964782813743,0.4096170750038388,0.16593826318795973,0.17294361248256643,0.16751489404870487,0.1472877957616039,0.01466644174811551,0.15314368842466455,0.1825138273095032,0.17792261012766075,0.1384049342065406,0.15220745174265096,-0.3030215034818431,-0.03246471635435709,-0.0025255244414907137,0.00806074143879953,-0.15802885037181089,-0.21520170257309665,-0.2325734556235878,0.1900028224553616,0.2557093506864993,-0.22219479985013518,0.14751672048400158,-0.05687208558772056,0.19784561498698425,0.11631932291953746,-0.10964832557129603,0.1098950800248123,-0.07670547753467563,-0.34409505179784694,-0.14441359764888517,0.25920201183485203,0.2212766783033275,0.072059029267615,0.2125995243703449,0.6355771093850484,0.8626025687164395,0.8009071856925202,0.8515031690453811,0.8693751413376154,0.8248233451586854,1.0,0.6244834369927976,0.44778878056702065,0.7360006646437314,0.5735695073655525,0.7230646736551574
sensor_45,0.48189074465206155,0.401477542101987,0.3917178456334038,0.062427185485283844,0.10610710101872017,0.173342501865946,0.21623473022233555,0.15714194438320164,0.30298731116120053,0.12210771475641068,0.1473039136756675,0.10480126185569967,0.1121655470215824,-0.1916432601797736,-0.05586835869808168,-0.013399412024869722,-0.0064564347397446245,-0.19156557677754313,-0.2655965473747703,-0.276311607091349,0.15298528669809855,0.250472273129312,-0.24196441676595984,0.14281832422517798,0.03203581977885538,0.22043424403919584,0.09377365071523779,-0.05553090432323965,0.20023429352291147,-0.046656389988629456,-0.37471133349752755,-0.14676300863667346,0.5906269201109777,0.29147103732467367,-0.15475025019528615,0.03860787867302044,0.4065939178462984,0.5570578375304421,0.5476826971669684,0.5436580727966659,0.647483410935096,0.7352615142286186,0.6244834369927976,1.0,0.8972749916874109,0.4212414845388719,0.5583891546027877,0.6499584162706681
sensor_46,0.31423486127805444,0.2713902589713391,0.2476542279416506,0.0656650917833243,0.07583679454374517,0.16722123770874459,0.2525700688335543,0.31962969870131985,0.2560619135708679,0.09588442321593832,0.09443836141349796,0.09692612510461719,0.11899250874325182,-0.13323453145675973,-0.049987622837039565,-0.04268687005912502,-0.04386568019712839,-0.10195870265700133,-0.18145898052585588,-0.1810165720569237,0.1388942448175443,0.20879508201046834,-0.1452356567025954,0.14046310588342958,0.05180362923270866,0.22076745078592663,0.009739329228534616,-0.04755354675402574,0.19047318092840992,0.002425863828270587,-0.22216745216580722,-0.04338995283930128,0.38991967504868363,0.21032861743214423,-0.05685099941562927,0.0034930511525037627,0.3492944087656292,0.5152495841094229,0.5206813591077774,0.49640255284697216,0.6165797254131223,0.7515477816725112,0.44778878056702065,0.8972749916874109,1.0,0.2851955767905664,0.28867053086387007,0.3335655077558425
sensor_47,0.3991560645306967,0.31391489861896205,0.2868729542394822,0.15067829140742053,0.29590768037173887,0.23209897639119398,0.13333207483340237,-0.05552841950543011,0.2319914726202679,0.2717890664580815,0.2283048803862762,0.11656528694542498,0.061864936712850184,-0.28616385893693275,-0.10781148003407977,-0.10372784551648764,-0.03312838095219515,-0.0928990653875015,-0.16918426368437414,-0.18183834707819735,0.3551742659155468,0.41180393985639113,-0.1646484240359212,0.2782134723441949,0.07081597120989888,0.3132956569590715,0.09297090662484239,0.012445562063221182,0.06289632992503609,-0.27188230475286934,-0.12449362282979201,0.009278776595393938,0.0741082289657791,0.07005094780899121,0.3418186072789067,0.0029105515763031514,0.7465624609516189,0.7405831367450322,0.6604662815146416,0.7469024832725919,0.6510174643981432,0.5578458465189028,0.7360006646437314,0.4212414845388719,0.2851955767905664,1.0,0.49501467452002984,0.5659887820718812
sensor_48,0.6734770133082082,0.6784883368175336,0.6745158737978224,0.5095200767930169,0.5953842330881839,0.5309895104732463,0.38513824351429526,0.05567613826716891,0.4906715809405922,0.602092469107867,0.6592094079251173,0.5793780902415554,0.4895509546912407,0.06664977550158507,0.028478791969300164,0.11698332875412408,0.13527381100031893,-0.2374120422444435,-0.2787938175701382,-0.2915757615003831,0.1738951369220655,0.42191410613589275,-0.2504321978822874,0.13891626047436254,0.14608307479443577,0.405930439771697,0.12225557415229735,0.0921852274939186,0.37251073226353537,0.08596826307911168,-0.23030517822401408,0.02797133479278688,0.4580122578730521,0.2848089718200046,0.07021061251951437,0.22184224751772988,0.6149890627991343,0.3737821947939818,0.5688652968214074,0.4963436205601851,0.310277679020037,0.3252382948086797,0.5735695073655525,0.5583891546027877,0.28867053086387007,0.49501467452002984,1.0,0.8456968225051062
sensor_49,0.5119533973506462,0.45408445024489696,0.44043774819902387,0.14841054322274339,0.23430642388507555,0.20295043331914348,0.099889723495903,-0.1944414989157556,0.2703798416096225,0.2449875501112613,0.291587343504741,0.19022374596233455,0.17399180781043913,-0.10507385256171495,0.05788854017100621,0.11993058988135767,0.1314587043815661,-0.12661217420268023,-0.16761376120926683,-0.18815983121771113,0.21699912261553517,0.32447921092366877,-0.16990403576822907,0.18553963461915204,0.05371588952267638,0.20992373133925266,0.049851453279530424,0.008757180118890932,0.1643560811305974,-0.09582295106470642,-0.309736750682179,-0.15270059606021993,0.598718828457245,0.384267083756289,-0.1446453234305659,0.05129398790858674,0.4371230727934477,0.4581313417739191,0.4943250410480443,0.4849531006304079,0.45830514815776807,0.4392884422235989,0.7230646736551574,0.6499584162706681,0.3335655077558425,0.5659887820718812,0.8456968225051062,1.0
